Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
6,"J Yang, W Ma, M Zhang, X Zhou, Y Liu…","Legalgnn: Legal information enhanced graph neural network for recommendation",2021,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3469887","https://scholar.google.com/scholar?cites=2671404715520154648&as_sdt=2005&sciodt=2007&hl=en",38,"2022-06-21 20:50:26","","10.1145/3469887","","",,,,,6,6.00,1,6,1,"… After constructing HLIN and learning the node embeddings by the unified representation module, we adopt GNN to capture the high-order connections of HLIN, which is widely …","","https://scholar.google.com/scholar?q=related:GNzhX2-8EiUJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
24,"Y Wang, S Tang, Y Lei, W Song, S Wang…","Disenhan: Disentangled heterogeneous graph attention network for recommendation",2020,"… of the 29th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3411996","https://scholar.google.com/scholar?cites=8446168577848331476&as_sdt=2005&sciodt=2007&hl=en",39,"2022-06-21 20:50:26","","10.1145/3340531.3411996","","",,,,,24,12.00,4,6,2,"… In this paper, we propose a novel disentangled heterogeneous graph attention network … information network. In particular, we use meta relations to decompose highorder connectivity …","https://arxiv.org/pdf/2106.10879","https://scholar.google.com/scholar?q=related:1Ey3Y5LRNnUJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
19,"Y Liu, H Yuan, L Cai, S Ji","Deep learning of high-order interactions for protein interface prediction",2020,"Proceedings of the 26th ACM SIGKDD …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3394486.3403110","https://scholar.google.com/scholar?cites=12335361429624693726&as_sdt=2005&sciodt=2007&hl=en",40,"2022-06-21 20:50:26","","10.1145/3394486.3403110","","",,,,,19,9.50,5,4,2,"… During one iteration, the network is trained on a part of … graph complexes in the dataset are passed to the network. … ) ratio, which allows the training of the network. However, all negative …","https://dl.acm.org/doi/pdf/10.1145/3394486.3403110","https://scholar.google.com/scholar?q=related:3qPVXN0BMKsJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
1041,"M Ou, P Cui, J Pei, Z Zhang, W Zhu","Asymmetric transitivity preserving graph embedding",2016,"Proceedings of the 22nd ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2939672.2939751","https://scholar.google.com/scholar?cites=1152961268069489466&as_sdt=2005&sciodt=2007&hl=en",41,"2022-06-21 20:50:26","","10.1145/2939672.2939751","","",,,,,1041,173.50,208,5,6,"… The left figure is the statistics from the social network of … to use highorder proximities of nodes as the target measure, resulting in a novel directed graph embedding algorithm, High Order …","https://www.kdd.org/kdd2016/papers/files/rfp0184-ouA.pdf","https://scholar.google.com/scholar?q=related:OtsQJyokABAJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
0,"Y Shen, A Dinh, HV Jagadish","Introduction to the Special Issue on Data Science for Next Generation Big Data",2022,"ACM/IMS Transactions on Data Science …","dl.acm.org","https://dl.acm.org/doi/full/10.1145/3507467","",42,"2022-06-21 20:50:26","","10.1145/3507467","","",,,,,0,0.00,0,3,1,"… The proposed method effectively integrates the high-order convolution operations into the non-linear tensor network to learn local features of high-dimensional data. A high-order error …","",""
5,"S Fu, W Liu, W Guan, Y Zhou, D Tao, C Xu","Dynamic graph learning convolutional networks for semi-supervised classification",2021,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3412846","https://scholar.google.com/scholar?cites=14790753915700273757&as_sdt=2005&sciodt=2007&hl=en",43,"2022-06-21 20:50:26","","10.1145/3412846","","",,,,,5,5.00,1,6,1,"… to acquire richer highorder structural relationships. It is able to preserve the high-order manifold … We summarize a two-layer dynamic graph learning convolutional network in Algorithm 1. …","https://www.fst.um.edu.mo/personal/wp-content/uploads/2021/05/Dynamic-Graph-Learning.pdf","https://scholar.google.com/scholar?q=related:XWKIUVJQQ80J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
519,"J Lian, X Zhou, F Zhang, Z Chen, X Xie…","xdeepfm: Combining explicit and implicit feature interactions for recommender systems",2018,"… of the 24th ACM SIGKDD …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3219819.3220023","https://scholar.google.com/scholar?cites=9209878222908709416&as_sdt=2005&sciodt=2007&hl=en",44,"2022-06-21 20:50:26","","10.1145/3219819.3220023","","",,,,,519,129.75,87,6,4,"… , we combine the explicit high-order interaction module with … explicit and implicit high-order feature interactions effectively … interaction network (CIN) in xDeepFM that learns high-order …","https://arxiv.org/pdf/1803.05170","https://scholar.google.com/scholar?q=related:KFoUnXIP0H8J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
2,"Q Xie, Y Zhu, J Huang, P Du, JY Nie","Graph neural collaborative topic model for citation recommendation",2021,"ACM Transactions on Information …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3473973","https://scholar.google.com/scholar?cites=8514851044895692265&as_sdt=2005&sciodt=2007&hl=en",45,"2022-06-21 20:50:26","","10.1145/3473973","","",,,,,2,2.00,0,5,1,"… high-order citation relationships in the citation network with GNNs. These relationships are used in the mining of the latent topic structure underlying the document contents and citation …","","https://scholar.google.com/scholar?q=related:6RVfZunTKnYJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
32,"X Wang, N Liu, H Han, C Shi","Self-supervised heterogeneous graph neural network with co-contrastive learning",2021,"… of the 27th ACM SIGKDD Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3447548.3467415","https://scholar.google.com/scholar?cites=6584430158722490128&as_sdt=2005&sciodt=2007&hl=en",46,"2022-06-21 20:50:26","","10.1145/3447548.3467415","","",,,,,32,32.00,8,4,1,"… Here we aim to learn the node embedding in the view of high-order meta-path structure, described in Figure 2 (c). Specifically, given a meta-path P𝑛 from 𝑀 meta-paths {P1, P2,..., P𝑀 } …","https://arxiv.org/pdf/2105.09111","https://scholar.google.com/scholar?q=related:EN8F81eYYFsJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
4,"C Belth, F Kamran, D Tjandra…","When to remember where you came from: node representation learning in higher-order networks",2019,"2019 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9072994/","https://scholar.google.com/scholar?cites=12606651572605254122&as_sdt=2005&sciodt=2007&hl=en",47,"2022-06-21 20:50:26","","10.1145/3341161.3342911","","",,,,,4,1.33,1,4,3,"… at capturing high-order dependencies and is useful for a range of tasks related to network trajectories. However, contrary to what might be expected, we find that capturing high-order …","https://dl.acm.org/doi/pdf/10.1145/3341161.3342911","https://scholar.google.com/scholar?q=related:6nlB-M_S864J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
4,"S Ma, C Ji","Modeling Heterogeneous Network Traffic in Wavelet Domain: Part I-Temporal Correlationi",1999,"IEEE/ACM Transactions on Networking","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.21.1810","https://scholar.google.com/scholar?cites=575694921999949697&as_sdt=2005&sciodt=2007&hl=en",48,"2022-06-21 20:50:26","","","","",,,,,4,0.17,2,2,23,"… (high-order statistics) and periodic traffic. A significant discovery from this work is that although heterogeneous network … can be used to model network traffic accurately in the wavelet …","","https://scholar.google.com/scholar?q=related:gZ_NPHtH_QcJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
265,"W Song, C Shi, Z Xiao, Z Duan, Y Xu, M Zhang…","Autoint: Automatic feature interaction learning via self-attentive neural networks",2019,"… of the 28th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3357384.3357925","https://scholar.google.com/scholar?cites=15346039714452008736&as_sdt=2005&sciodt=2007&hl=en",49,"2022-06-21 20:50:26","","10.1145/3357384.3357925","","",,,,,265,88.33,38,7,3,"… We propose a novel approach based on self-attentive neural network, which can automatically learn high-order feature interactions and efficiently handle large-scale highdimensional …","https://arxiv.org/pdf/1810.11921","https://scholar.google.com/scholar?q=related:IO_yQNAV-NQJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
15,"X Shen, FL Chung","Deep network embedding with aggregated proximity preserving",2017,"… of the 2017 IEEE/ACM International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3110025.3110035","https://scholar.google.com/scholar?cites=10386776164244810034&as_sdt=2005&sciodt=2007&hl=en",50,"2022-06-21 20:50:26","","10.1145/3110025.3110035","","",,,,,15,3.00,8,2,5,"… between different nodes in the network. Next, in contrast to DNGR [9] which just utilizes an unsupervised stacked auto-encoder to reconstruct high-order network proximity, we employ a …","https://www.researchgate.net/profile/Xiao-Shen-14/publication/321063795_Deep_Network_Embedding_with_Aggregated_Proximity_Preserving/links/5d032f8f4585157d15a95813/Deep-Network-Embedding-with-Aggregated-Proximity-Preserving.pdf","https://scholar.google.com/scholar?q=related:MmlOz-M9JZAJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
6,"X Long, C Huang, Y Xu, H Xu, P Dai, L Xia…","Social recommendation with self-supervised metagraph informax network",2021,"… of the 30th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3459637.3482480","https://scholar.google.com/scholar?cites=7440528962020982525&as_sdt=2005&sciodt=2007&hl=en",51,"2022-06-21 20:50:26","","10.1145/3459637.3482480","","",,,,,6,6.00,1,7,1,"… After preserving and extracting the heterogeneous relational structures into the embedding space of users and items, we aim to inject high-order interactive patterns into our social …","https://arxiv.org/pdf/2110.03958","https://scholar.google.com/scholar?q=related:_T5EWqsRQmcJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
6,"Y Liu, L Zhao, S Zhang, J Yang","Hybrid resolution network using edge guided region mutual information loss for human parsing",2020,"Proceedings of the 28th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3394171.3413831","https://scholar.google.com/scholar?cites=8280000126874228385&as_sdt=2005&sciodt=2007&hl=en",52,"2022-06-21 20:50:26","","10.1145/3394171.3413831","","",,,,,6,3.00,2,4,2,"… First, we propose a hybrid resolution network (HyRN) for human parsing and body edge … results to explicitly maintain the high order consistency between parsing prediction and ground …","","https://scholar.google.com/scholar?q=related:oRaH_j546HIJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
5,"PC Wang, CT Li","Spotting terrorists by learning behavior-aware heterogeneous network embedding",2019,"… of the 28th ACM International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3357384.3358078","https://scholar.google.com/scholar?cites=11554515461851440771&as_sdt=2005&sciodt=2007&hl=en",53,"2022-06-21 20:50:26","","10.1145/3357384.3358078","","",,,,,5,1.67,3,2,3,"… criminal network. We propose behavioraware entity embedding learning to model high-order … We evaluate the effectiveness of the proposed OSNE using six criminal network datasets …","","https://scholar.google.com/scholar?q=related:g-ZpF5jiWaAJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
30,"Y Hou, X Zhao, D Song, W Li","Mining pure high-order word associations via information geometry for information retrieval",2013,"ACM Transactions on Information Systems …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2493175.2493177","https://scholar.google.com/scholar?cites=10774445769722551945&as_sdt=2005&sciodt=2007&hl=en",54,"2022-06-21 20:50:26","","10.1145/2493175.2493177","","",,,,,30,3.33,8,4,9,"… Such contextual high-order word association indicates that … considering high-order pure dependence, that is, the high-order … We consider a high-order dependence among words to be “…","https://www.academia.edu/download/40907865/TOIS_PD.pdf","https://scholar.google.com/scholar?q=related:id4FlFeFhpUJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
10,"S Qian, J Wang, J Hu, Q Fang, C Xu","Hierarchical multi-modal contextual attention network for fake news detection",2021,"… of the 44th International ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3404835.3462871","https://scholar.google.com/scholar?cites=17330696640795453374&as_sdt=2005&sciodt=2007&hl=en",55,"2022-06-21 20:50:26","","10.1145/3404835.3462871","","",,,,,10,10.00,2,5,1,"… However, these methods may suffer from the following limitations: (1) fail to utilize the multi-modal context information and extract high-order complementary information for each news …","","https://scholar.google.com/scholar?q=related:vier2MUAg_AJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
1,"B Wang, C Zhang, H Zhang, X Lyu, Z Tang","Dual Autoencoder Network with Swap Reconstruction for Cold-Start Recommendation",2020,"… of the 29th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3412069","https://scholar.google.com/scholar?cites=16489198932473131146&as_sdt=2005&sciodt=2007&hl=en",56,"2022-06-21 20:50:26","","10.1145/3340531.3412069","","",,,,,1,0.50,0,5,2,"… reason is that our DAN factors the high-order collaborative information into the … high-order relationships into the optimization process, as well as EMCDR doesn’t consider the highorder …","","https://scholar.google.com/scholar?q=related:irDPyBBn1eQJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
34,"D Liu, X Qu, XY Liu, J Dong, P Zhou, Z Xu","Jointly cross-and self-modal graph attention network for query-based moment localization",2020,"Proceedings of the 28th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3394171.3414026","https://scholar.google.com/scholar?cites=3288566752987243318&as_sdt=2005&sciodt=2007&hl=en",57,"2022-06-21 20:50:26","","10.1145/3394171.3414026","","",,,,,34,17.00,6,6,2,"… With multiple layers of such a joint graph, our CSMGAN is able to effectively capture high-order interactions between two modalities, thus enabling a further precise localization. Besides…","https://arxiv.org/pdf/2008.01403","https://scholar.google.com/scholar?q=related:NuP2ywlWoy0J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
59,"H Wang, T Xu, Q Liu, D Lian, E Chen, D Du…","MCNE: an end-to-end framework for learning multiple conditional network representations of social network",2019,"… of the 25th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3292500.3330931","https://scholar.google.com/scholar?cites=2468920810033513937&as_sdt=2005&sciodt=2007&hl=en",58,"2022-06-21 20:50:26","","10.1145/3292500.3330931","","",,,,,59,19.67,8,7,3,"… Then, we introduce the attention network to model interaction relationship among multiple … graph neural network, so that multi-aspect preference information from high-order neighbors …","https://arxiv.org/pdf/1905.11013","https://scholar.google.com/scholar?q=related:0QWeVGVeQyIJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
