Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"MH Yang, CK Chou, MS Chen","Cluster cascades: Infer multiple underlying networks using diffusion data",2014,"2014 IEEE/ACM International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6921597/","https://scholar.google.com/scholar?cites=12119278261205600105&as_sdt=2005&sciodt=2007&hl=en",40,"2022-06-21 19:36:36","","","","",,,,,7,0.88,2,3,8,"… A contagion, such as a breaking news in social networks or … As tracking a contagion over the underlying network, we often … network which is more complex in the information associated, …","","https://scholar.google.com/scholar?q=related:aQdGLV5TMKgJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
10,"RA Calvo, D Peters, S D'Mello","When technologies manipulate our emotions",2015,"Communications of the ACM","dl.acm.org","https://dl.acm.org/doi/fullHtml/10.1145/2746227","https://scholar.google.com/scholar?cites=9945690851930851980&as_sdt=2005&sciodt=2007&hl=en",41,"2022-06-21 19:36:36","","10.1145/2746227","","",,,,,10,1.43,3,3,7,"… If we accept the authors' conclusions that emotion contagion … this particular study on emotion contagion (see Calvo and … a rich, nuanced, and complex space of inquiry into which we …","https://www.dhi.ac.uk/san/waysofbeing/data/health-jones-calvo-2015.pdf","https://scholar.google.com/scholar?q=related:jMowoyIxBooJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
11,"M Minutoli, M Drocco, M Halappanavar…","cuRipples: Influence maximization on multi-GPU systems",2020,"… of the 34th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3392717.3392750","https://scholar.google.com/scholar?cites=4728234823066662240&as_sdt=2005&sciodt=2007&hl=en",42,"2022-06-21 19:36:36","","10.1145/3392717.3392750","","",,,,,11,5.50,3,4,2,"… , information spread in a social network, or contagion spread in an infectious disease network). … Therefore, the post-processing on CPU of the sets produced by the GPU is more complex …","https://dl.acm.org/doi/pdf/10.1145/3392717.3392750","https://scholar.google.com/scholar?q=related:YDWFM4UQnkEJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
20,"G Quattrone, A Mashhadi, D Quercia…","Modelling growth of urban crowd-sourced information",2014,"… of the 7th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2556195.2556244","https://scholar.google.com/scholar?cites=249238596277382462&as_sdt=2005&sciodt=2007&hl=en",43,"2022-06-21 19:36:36","","10.1145/2556195.2556244","","",,,,,20,2.50,5,4,8,"… We then build a more complex model which predicts activity … information is governed by complex dynamics, with geodemographic … and thanks to the contagion and self-reinforcement …","https://www.academia.edu/download/43449184/p563-quattrone.pdf","https://scholar.google.com/scholar?q=related:Pi1uyy55dQMJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
4,"SEM Abdelhamid, CJ Kuhlman, G Korkmaz…","Edison: a web application for computational health informatics at scale",2015,"… of the 6th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2808719.2808762","https://scholar.google.com/scholar?cites=1830463207173273591&as_sdt=2005&sciodt=2007&hl=en",44,"2022-06-21 19:36:36","","10.1145/2808719.2808762","","",,,,,4,0.57,1,4,7,"… Here we present EDISON: a web-based modeling environment that can be used to perform complex … We illustrate its utility through case studies of disease and behavioral contagion …","https://www.researchgate.net/profile/Sherif-Abdelhamid-2/publication/301375649_EDISON_a_web_application_for_computational_health_informatics_at_scale/links/5f15df6f92851c1eff21a9c1/EDISON-a-web-application-for-computational-health-informatics-at-scale.pdf","https://scholar.google.com/scholar?q=related:9zf8tZYcZxkJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
104,"DL Amoroso","Organizational issues of end-user computing",1988,"ACM SIGMIS Database: the DATABASE for Advances …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/65766.65773","https://scholar.google.com/scholar?cites=1936240223798094578&as_sdt=2005&sciodt=2007&hl=en",45,"2022-06-21 19:36:36","","10.1145/65766.65773","","",,,,,104,3.06,104,1,34,"… contagion, occurs as the IS organization promotes its … in either the initiation or contagion phases of the learnin g curve. … , perform complex calculations and analyze complex data."" He …","https://dl.acm.org/doi/pdf/10.1145/65766.65773","https://scholar.google.com/scholar?q=related:8upOkzno3hoJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"L Prokhorenkova, A Tikhonov, N Litvak","When Less is More: Systematic Analysis of Cascade-based Community Detection",2022,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3494563","https://scholar.google.com/scholar?cites=4899174026819069031&as_sdt=2005&sciodt=2007&hl=en",46,"2022-06-21 19:36:36","","10.1145/3494563","","",,,,,1,1.00,0,3,1,"… In many practical cases, one can observe when nodes become infected, but the underlying network, over which a contagion or information propagates, is hidden. Inferring properties of …","https://arxiv.org/pdf/2002.00840","https://scholar.google.com/scholar?q=related:Z-ReCdJc_UMJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
4,"S Lim, K Jung, JCS Lui","Phase transition of multi-state diffusion process in networks",2014,"ACM SIGMETRICS Performance Evaluation …","dl.acm.org","https://dl.acm.org/doi/pdf/10.1145/2567529.2567539","https://scholar.google.com/scholar?cites=13144934051697191279&as_sdt=2005&sciodt=2007&hl=en",47,"2022-06-21 19:36:36","","10.1145/2567529.2567539","","",,,,,4,0.50,1,3,8,"… studied using mathematical models of contagion [7, 5, 8]. … of interest in a contagion among individuals are different. For … towards elucidating the complex interactions between nodes …","http://www.sungsulim.com/uploads/7/8/2/8/78281792/per13.pdf","https://scholar.google.com/scholar?q=related:b-lYC-AvbLYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
68,"FD Malliaros, M Vazirgiannis","To stay or not to stay: modeling engagement dynamics in social graphs",2013,"Proceedings of the 22nd ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2505515.2505561","https://scholar.google.com/scholar?cites=2892736463105809964&as_sdt=2005&sciodt=2007&hl=en",48,"2022-06-21 19:36:36","","10.1145/2505515.2505561","","",,,,,68,7.56,34,2,9,"… This effect can evolve in a contagion within the graph, leading to a cascade of node … As future work, we plan extend our study on more complex types of graphs, such as directed and …","http://www.lix.polytechnique.fr/~fmalliaros/papers/engagement_CIKM_2013.pdf","https://scholar.google.com/scholar?q=related:LN49oHwQJSgJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
38,"J Wang, WX Zhao, Y He, X Li","Infer user interests via link structure regularization",2014,"ACM Transactions on Intelligent Systems …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2499380","https://scholar.google.com/scholar?cites=14599951119175947649&as_sdt=2005&sciodt=2007&hl=en",49,"2022-06-21 19:36:36","","10.1145/2499380","","",,,,,38,4.75,10,4,8,"… We argue that learning user interests from complex, sparse, and dynamic social networks should be based on the link structure assumption under which node similarities are evaluated …","https://publications.aston.ac.uk/id/eprint/23631/1/Infer_user_interests_via_link_structure_regularization.pdf","https://scholar.google.com/scholar?q=related:gZWMZDByncoJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
84,"S Ardon, A Bagchi, A Mahanti, A Ruhela…","Spatio-temporal and events based analysis of topic popularity in twitter",2013,"… of the 22nd ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2505515.2505525","https://scholar.google.com/scholar?cites=1633274809448431077&as_sdt=2005&sciodt=2007&hl=en",50,"2022-06-21 19:36:36","","10.1145/2505515.2505525","","",,,,,84,9.33,17,5,9,"… and try to view the network structure in a more complex way. Myers et al. [13] measure the … quantitative evidence of a contagion phenomenon made more complex than normal studies of …","https://www.cse.iitd.ac.in/~aseth/twitterpopularity.pdf","https://scholar.google.com/scholar?q=related:5X3EJcmOqhYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
86,"N Immorlica, J Kleinberg, M Mahdian…","The role of compatibility in the diffusion of technologies through social networks",2007,"… of the 8th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1250910.1250923","https://scholar.google.com/scholar?cites=9067518456031144769&as_sdt=2005&sciodt=2007&hl=en",51,"2022-06-21 19:36:36","","10.1145/1250910.1250923","","",,,,,86,5.73,22,4,15,"… (We find analogous shapes that become even more complex … characterization that Morris gave for the contagion threshold [13], … With the AB strategy as a further option, a more complex …","http://www.cs.cornell.edu/home/kleinber/ec07-compat.pdf","https://scholar.google.com/scholar?q=related:QesIdv5L1n0J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
466,"JL King, KL Kraemer","Evolution and organizational information systems: an assessment of Nolan's stage model",1984,"Communications of the ACM","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/358189.358074","https://scholar.google.com/scholar?cites=409078272023495296&as_sdt=2005&sciodt=2007&hl=en",52,"2022-06-21 19:36:36","","10.1145/358189.358074","","",,,,,466,12.26,233,2,38,"… Contagion: Rapid growth in computing use due to top management commitment to … 5 Beyond this, we question the derivation of such a complex set of stages from the turning points in …","https://dl.acm.org/doi/pdf/10.1145/358189.358074","https://scholar.google.com/scholar?q=related:gIJKYYVWrQUJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
20,"SZ Akbar, A Panda, D Kukreti, A Meena…","Misinformation as a Window into Prejudice: COVID-19 and the Information Environment in India",2021,"Proceedings of the ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3432948","https://scholar.google.com/scholar?cites=4299866557385234064&as_sdt=2005&sciodt=2007&hl=en",53,"2022-06-21 19:36:36","","10.1145/3432948","","",,,,,20,20.00,4,5,1,"… While newer studies suggest building of more complex and effective models by focusing on … , saliva, utensils and the umbrella term of contagion, which would typically reappear in other …","","https://scholar.google.com/scholar?q=related:kFaHLtoxrDsJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
136,"N Barbieri, F Bonchi, G Manco","Cascade-based community detection",2013,"Proceedings of the sixth ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2433396.2433403","https://scholar.google.com/scholar?cites=9633671653893630487&as_sdt=2005&sciodt=2007&hl=en",54,"2022-06-21 19:36:36","","10.1145/2433396.2433403","","",,,,,136,15.11,45,3,9,"… Therefore, the study of social contagion is intrinsically … networks and the phenomenon of social contagion, jointly. We say … Uncovering the overlapping community structure of complex …","https://francescobonchi.com/CCN_wsdm13.pdf","https://scholar.google.com/scholar?q=related:F2oU7VOtsYUJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
266,"M Gomez-Rodriguez, L Song, N Du, H Zha…","Influence estimation and maximization in continuous-time diffusion networks",2016,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2824253","https://scholar.google.com/scholar?cites=10015264296941634215&as_sdt=2005&sciodt=2007&hl=en",55,"2022-06-21 19:36:36","","10.1145/2824253","","",,,,,266,44.33,53,5,6,"… In particular, we develop a method that can estimate influence exactly when the time it takes for a contagion to spread from one node to another (ie, the transmission time) is …","https://arxiv.org/pdf/1205.1682","https://scholar.google.com/scholar?q=related:p8LbntBd_YoJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
471,"J Kleinberg","The convergence of social and technological networks",2008,"Communications of the ACM","dl.acm.org","https://dl.acm.org/doi/fullHtml/10.1145/1400214.1400232","https://scholar.google.com/scholar?cites=1876470538064160480&as_sdt=2005&sciodt=2007&hl=en",56,"2022-06-21 19:36:36","","10.1145/1400214.1400232","","",,,,,471,33.64,471,1,14,"… phenomenon, the idea of contagion in networks has served … hosts according to a probabilistic contagion rule.This has led … More recently, contagion and cascading behavior have been …","https://www.ifi.uzh.ch/bi/teaching/fall2013/lecture/convergenceofnetwork.pdf","https://scholar.google.com/scholar?q=related:4ObMLAOQChoJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"A Samson, F Gallardo","Let them eat cake!",2017,"… of the 2017 ACM SIGCHI Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3059454.3059495","",57,"2022-06-21 19:36:36","","10.1145/3059454.3059495","","",,,,,0,0.00,0,2,5,"… massive scale emotional contagion by manipulating the … to interact with these complex socio-technical assemblages. … to interact with these complex socio- technical assemblages, …","http://gala.gre.ac.uk/id/eprint/17499/1/17499%20SAMSON_Let_Them_Eat_Cake_2017.pdf","https://scholar.google.com/scholar?q=related:yNCATlabijgJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
27,"H Aydt, M Lees, L Luo, W Cai, MYH Low…","A computational model of emotions for agent-based crowds in serious games",2011,"2011 IEEE/WIC/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6040757/","https://scholar.google.com/scholar?cites=3582960921537703810&as_sdt=2005&sciodt=2007&hl=en",58,"2022-06-21 19:36:36","","","","",,,,,27,2.45,5,6,11,"… nomenon that emerges from complex interactions of individuals. An … contagion and we show how different crowd composition can lead to different patterns of emotional contagion. In …","","https://scholar.google.com/scholar?q=related:gm9cjPk7uTEJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"H Haddad, B Moulin, M Thériault…","Integrated epidemiologic simulation for person to person contagion through urban mobility within gis",2012,"… of the First ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2452516.2452529","https://scholar.google.com/scholar?cites=2642687579836490922&as_sdt=2005&sciodt=2007&hl=en",59,"2022-06-21 19:36:36","","10.1145/2452516.2452529","","",,,,,1,0.10,0,4,10,"… In fact, our model currently does not take into consideration complex epidemiologic situations, such as possible vaccinations’ complications. We intend to collaborate with experts in …","http://wcl.cs.rpi.edu/pilots/library/papers/ACM-SIGSPATIAL-GIS02/HealthGIS2012/HealthGIS2012_files/healthgis-10.pdf","https://scholar.google.com/scholar?q=related:qqR9MFq2rCQJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
131,"J Borge-Holthoefer, W Magdy, K Darwish…","Content and network dynamics behind Egyptian political polarization on Twitter",2015,"… of the 18th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2675133.2675163","https://scholar.google.com/scholar?cites=6564721863494392581&as_sdt=2005&sciodt=2007&hl=en",60,"2022-06-21 19:36:36","","10.1145/2675133.2675163","","",,,,,131,18.71,33,4,7,"… This non-trivial switching temporal pattern resembles that of “complex contagion”, for which a rich theoretical literature is available [8], in which early adopters (early switchers, in this …","https://arxiv.org/pdf/1410.3097","https://scholar.google.com/scholar?q=related:BdvS4sCTGlsJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
